,URL,Dataset,Tag,Sum Response Size,Avg Response Size,Count
217,https://cdn.sanity.io/images/ocl5w36p/prod5/79aeb5c2382ad4d1d4f967f5fdcf5b6e96ae5cb5-6900x4601.jpg,prod5,,3 GB,2.53 MB,"1,144"
218,https://ocl5w36p.apicdn.sanity.io/v2022-10-01/data/query/prod5?query=%0A%20%20*%5B_type%20%3D%3D%20%22gatewayPage%22%20%26%26%20path%20%3D%3D%20%22%2Fhomepage%22%5D%7B%0A%22pageBody%22%3A%7B%0A%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20items%5BisHidden!%3Dtrue%5D%7B%0A%20%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20%20aesthetic-%3E%2C%0A%20%20%20%20%20%20%20searchData-%3E%7B%0A%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20searchTabs%5B%5D%7B%0A%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20popularItems%7B%0A%20%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20%20itemList%5B%5D-%3E%7B%0A%20%20%20%20%20%20%20%20%20%20%22name%22%3A%20select(%0A%20%20%20%20%20%20%20%20%20%20%20%20title%20%3D%3D%20null%20%3D%3E%20hotelName%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20title%0A%20%20%20%20%20%20%20%20%20%20)%2C%0A%20%20%20%20%20%20%20%20%20identifier%2C%0A%20%20%20%20%20%20%20%20%20%22synxisHotelId%22%20%3A%20searchTaxonomies-%3E.synxisHotelId%2C%0A%20%20%20%20%20%20%20%20hotelAddress-%3E%2C%0A%20%20%20%20%20%20%20%20%20%20%22hotelType%22%3A%20searchTaxonomies-%3E.hotelType%2C%0A%20%20%20%20%20%20%20%20%20%20%22hotelCode%22%3A%20searchTaxonomies-%3E.hotelCode%2C%0A%20%20%20%20%20%20%20%20%20%22restaurant_identifier%22%3Aidentifier%2C%0A%20%20%20%20%20%20%20%20%20%22brand_name%22%3AbrandName%2C%0A%20%20%20%20%20%20%20%20%20%22hotel_brand_name%22%3AparticipatingHotels%5B0%5D-%3EbrandName%2C%0A%20%20%20%20%20%20%20%20%20%22hotel_identifier%22%3A%20participatingHotels%5B0%5D-%3Eidentifier%2C%0A%20%20%20%20%20%20%20%20%20%22cuisine_type%22%3A%20hotelDetailDiningPage.restaurantAvailability%5Blower(title)%20match%20%22cuisine%22%5D%5B0%5D.list%5B0%5D.item%2C%0A%20%20%20%20%20%20%20%20%20%22restaurant_city%22%3A%20hotelDetailDiningPage.restaurantAddress-%3E.city%2C%0A%20%20%20%20%20%20%20%20%20%22restaurant_country%22%3A%20hotelDetailDiningPage.restaurantAddress-%3E.country%2C%0A%20%20%20%20%20%20%20%20%7D%0A%20%20%20%20%20%20%20%7D%0A%20%20%20%20%20%20%7D%0A%20%20%20%20%7D%0A%20%20%2C%0A%20%20%20%20%20%20%20_type%20in%20%5B%22switchCaseBlock%22%5D%20%3D%3E%20%7B%0A%20%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20%22cases%22%3Acases%5B%5D%7B%0A%20%20%20%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20%20%20%20item%5B%5D%7B%0A%20%20%20%20%20%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20aesthetic-%3E%2C%0A%20%20%20%20%20%20%20%20%20%20%7D%2C%0A%20%20%20%20%20%20%20%20%7D%2C%0A%20%20%20%20%20%20%7D%2C%0A%20%20%20%20%20%20%7D%2C%0A%20%20%20%20%7D%2C%0A%22footer%22%3A*%5B_type%20%3D%3D%20%22gatewayFooter%22%20%26%26%20path%20%3D%3D%22%2Fgateway-footer%22%5D%2C%0A%22header%22%3A%20*%5B_type%20%3D%3D%20%22gatewayHeader%22%20%26%26%20path%20%3D%3D%22%2Fgateway-header%22%5D%2C%0A%22appIcons%22%3A*%5B_type%20%3D%3D%20%22appIcons%22%20%26%26%20iconType%3D%3D%20%22staticAssets%22%20%5D%7Bkey%2C%22iconUrl%22%3A%20icon.asset-%3E.url%7D%0A%7D&%24tempPath=%22%2Fhomepage%22&tag=gateway_prod_desk,prod5,gateway_prod_desk,3 GB,27988.7,"102,895"
219,https://cdn.sanity.io/images/ocl5w36p/prod5/bed60c6a3b046f62bf71ce77a400e6ea84f18d62-3840x1860.jpg?w=1024&auto=format&dpr=2,prod5,,3 GB,219741.1,"13,060"
220,https://cdn.sanity.io/images/ocl5w36p/prod5/c22e6e8dfa48ea1ebebe8240291e6e44a603e562-1280x1760.jpg?w=640&auto=format,prod5,,3 GB,53676.4,"53,044"
221,https://cdn.sanity.io/images/ocl5w36p/prod5/e6be65a3055474c6b8fd1e6bcbc32faf5a79df1b-7314x4878.jpg,prod5,,3 GB,3.22 MB,880
222,https://cdn.sanity.io/images/ocl5w36p/prod5/d51ee1f30b395e61e0f032754410dd9c944b7c79-1720x1112.jpg?w=480&auto=format&dpr=2,prod5,,3 GB,78868.6,"35,815"
223,https://cdn.sanity.io/images/ocl5w36p/prod5/eedd12bddd6695b0f4656c9cca0c4b189612e05d-6720x4480.jpg,prod5,,3 GB,2.50 MB,"1,129"
224,https://cdn.sanity.io/images/ocl5w36p/prod5/066580258a6cc6d999e41ed6e3e3fde64a98c0f6-960x1440.jpg?w=1280&auto=format,prod5,,3 GB,125152.4,"22,332"
225,https://ocl5w36p.apicdn.sanity.io/v2022-10-01/data/query/prod5?query=*%5B_type%20%3D%3D%20%22offerPackages%22%20%26%26%20identifier%20%3D%3D%20%22undefined%22%5D%7B%27hotelTypes%27%3Ahotels%5B%5D.participatingHotels%5B%5D%20%7C%20order(hotelName%20asc)%20%7C%20order(coalesce(score%2C%20-1)%20desc)%20-%3E%7Bscore%2CsearchTaxonomies-%3E%7BhotelType%7D%7D%7D%5B0%5D&tag=ama_cug_desk,prod5,ama_cug_desk,3 GB,1021.2,"2,715,921"
226,https://cdn.sanity.io/images/ocl5w36p/prod5/cd5290161ed6605738d2be0d4695bac381cf0f44-3535x5392.jpg,prod5,,3 GB,1.29 MB,"2,121"
227,https://cdn.sanity.io/images/ocl5w36p/prod5/d49035645d47c96188a2aeb2fa6fa2465538a26a-8192x5464.jpg,prod5,,3 GB,4.31 MB,632
228,https://cdn.sanity.io/images/ocl5w36p/prod5/d88e0987737d74e5e2983fa7b10cda2bf3857b22-1720x1112.jpg?w=480&auto=format&dpr=2,prod5,,3 GB,92589.2,"29,157"
229,https://cdn.sanity.io/images/ocl5w36p/prod5/42f7cf53d04010273e89a1b62133df956897a3b0-1400x1120.png,prod5,,3 GB,2.25 MB,"1,196"
230,https://cdn.sanity.io/images/ocl5w36p/prod5/b3d619d96bceecaf02f50ffdadb680676caecabf-1400x960.jpg?w=480&auto=format&dpr=2,prod5,,3 GB,40364.7,"66,561"
231,https://cdn.sanity.io/images/ocl5w36p/prod5/4c706734b0ae9c9fbe3b67a7e8a7fb1bc8c9a2c7-1280x1570.jpg?w=640&fit=max&auto=format&dpr=2,prod5,,3 GB,164904.1,"16,073"
232,https://cdn.sanity.io/images/ocl5w36p/prod5/da1ae2932a009ec9823c2473b93c0c9be57367f7-1400x1120.png,prod5,,3 GB,2.06 MB,"1,285"
233,https://ocl5w36p.apicdn.sanity.io/v2022-10-01/data/query/integrateduat?query=%7B%22fetchedData%22%3A%20*%5B_type%20%3D%3D%20%22amaPage%22%20%26%26%20path%20%3D%3D%20%22%2Fhomepage%22%5D%7B%0A%20%20%22pageBody%22%3A%7B%0A%20%20%20%20...%2C%0A%20%20%20%20items%5B%5D%7B%0A%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20aesthetic-%3E%2C%0A%20%20%20%20%20searchData-%3E%7B%0A%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20searchTabs%5B%5D%7B%0A%20%20%20%20...%2C%0A%20%20popularItems%7B%0A%20%20...%2C%0A%20%20%20%20%20%20%20%20itemList%5B%5D-%3E%7B%0A%20%20%20%20%20%20%20%22name%22%3A%20select(%0A%20%20%20%20%20%20%20%20%20%20%20%20title%20%3D%3D%20null%20%3D%3E%20hotelName%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20title%0A%20%20%20%20%20%20%20%20%20%20)%2C%0A%20%20%20%20%20%20%20%20%20identifier%2C%0A%20%20%20%20%20%20%20%20hotelAddress-%3E%2C%0A%20%20%20%7D%0A%7D%2C%0A%20%20%20topDestination%7B%0A%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20itemList%5B%5D-%3E%7B%0A%20%20%20%20%20%20%20%20%20%20name%2C%0A%20%20%20%20%20%20%20%20%20identifier%2C%0A%20%20%20%20%20%20%20%20%22hotelAddress%22%3AamaDestinationAdditionalInfo-%3E%7Blatitude%2C%20longitude%7D%2C%0A%20%20%20%20%20%20%20%20%7D%0A%20%20%20%20%20%20%20%7D%2C%0A%20%20trendingTheme%7B%0A%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20itemList%5B%5D-%3E%7B%0A%20%20%20%20%20%20%20%20%20%20title%2C%0A%20%20%20%20%20%20%20%20%20identifier%0A%20%20%20%20%20%20%20%20%7D%0A%20%20%20%20%20%20%20%20%7D%0A%20%20%20%20%20%20%20%7D%0A%20%20%20%20%7D%0A%20%20%2C%0A%20%20%20%20%20_type%20in%20%5B%22switchCaseBlock%22%5D%20%3D%3E%20%7B%0A%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%22cases%22%3Acases%5B%5D%7B%0A%20%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20%20item%5B%5D%7B%0A%20%20%20%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20%20%20%20aesthetic-%3E%2C%0A%20%20%20%20%20%20%20%20%7D%2C%0A%20%20%20%20%20%20%7D%2C%0A%20%20%20%20%7D%2C%0A%20%20%20%20%7D%2C%0A%20%20%7D%2C%0A%22footer%22%3A%20%7B%0A%20%20%20%22footerData%22%3A*%5B_type%20%3D%3D%20%22amaFooter%22%20%26%26%20path%20%3D%3D%22%2Ffooter%22%5D%2C%0A%20%20%20%20%22destinations%22%3A%20*%5B_type%20%3D%3D%20%22destination%22%26%26brandName%20match%20%22Ama%22%20%26%26%20%22Ama%22%20in%20participatingHotels%5B%5D-%3EbrandName%5D%20%7C%20order(name%20asc)%20%7B%20%20%20%22name%22%3A%20%22Villas%20in%22%2B%22%20%22%20%2Bname%2C%20%20%20%22url%22%3A%20%22%2Fdestinations%2Fbungalows-and-villas-in-%22%20%2B%20identifier%20%2C%20%20%22urlType%22%3A%20%22internal%22%7D%2C%0A%20%20%20%20%22villas%22%3A%20*%5B_type%20%3D%3D%20%22destination%22%20%26%26%20brandName%20%3D%3D%20%22Ama%22%5D%7Corder(name%20asc)%20%7B%22name%22%3Aname%2C%20%22url%22%3A%20%22%2Fdestinations%2Fbungalows-and-villas-in-%22%2Bidentifier%2C%20%22urlType%22%3A%20%22internal%22%2C%20%22items%22%3A%20participatingHotels%5B%40%20-%3E%20brandName%20%3D%3D%20%22Ama%22%5D%20-%3E%7B%22title%22%3A%20hotelName%2C%20%22url%22%3A%20%22%2F%22%20%2B%20identifier%2C%20%22urlType%22%3A%20%22internal%22%7D%7D%0A%7D%2C%0A%22header%22%3A%20*%5B_type%20%3D%3D%20%22amaHeader%22%20%26%26%20path%20%3D%3D%22%2Fheader%22%5D%7B%0A%20%20...%2C%0A%20%20searchData-%3E%7B%0A%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20searchTabs%5B%5D%7B%0A%20%20%20%20...%2C%0A%20%20popularItems%7B%0A%20%20...%2C%0A%20%20%20%20%20%20%20%20itemList%5B%5D-%3E%7B%0A%20%20%20%20%20%20%20%22name%22%3A%20select(%0A%20%20%20%20%20%20%20%20%20%20%20%20title%20%3D%3D%20null%20%3D%3E%20hotelName%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20title%0A%20%20%20%20%20%20%20%20%20%20)%2C%0A%20%20%20%20%20%20%20%20%20identifier%2C%0A%20%20%20%20%20%20%20%20hotelAddress-%3E%2C%0A%20%20%20%7D%0A%7D%2C%0A%20%20%20topDestination%7B%0A%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20itemList%5B%5D-%3E%7B%0A%20%20%20%20%20%20%20%20%20%20name%2C%0A%20%20%20%20%20%20%20%20%20identifier%2C%0A%20%20%20%20%20%20%20%20%22hotelAddress%22%3AamaDestinationAdditionalInfo-%3E%7Blatitude%2C%20longitude%7D%2C%0A%20%20%20%20%20%20%20%20%7D%0A%20%20%20%20%20%20%20%7D%2C%0A%20%20trendingTheme%7B%0A%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20itemList%5B%5D-%3E%7B%0A%20%20%20%20%20%20%20%20%20%20title%2C%0A%20%20%20%20%20%20%20%20%20identifier%0A%20%20%20%20%20%20%20%20%7D%0A%20%20%20%20%20%20%20%20%7D%0A%20%20%20%20%20%20%20%7D%0A%20%20%20%20%7D%0A%20%20%0A%7D%2C%0A%7D%2C%20%22fetchedConfigData%22%3A%20*%5B_type%20%3D%3D%20%22amaConfig%22%5D%7D&%24tempPath=%22%2Fhomepage%22&tag=ama_uat_desk,integrateduat,ama_uat_desk,3 GB,24576.1,"107,480"
234,https://cdn.sanity.io/images/ocl5w36p/prod5/6d6a6866cb903358ef1b7d1b83b4f8ed2f60dfd6-3878x3102.jpg,prod5,,3 GB,1.40 MB,"1,885"
235,https://cdn.sanity.io/images/ocl5w36p/prod5/eb41397adb03f6c4de4d8d6a095111e290f510ec-8192x4608.jpg,prod5,,3 GB,4.50 MB,586
236,https://cdn.sanity.io/images/ocl5w36p/prod5/5717134d01592c16e82dccebbfa030af2845041a-3840x1860.jpg?w=1920&auto=format&dpr=2,prod5,,3 GB,343791.4,"7,596"
237,https://cdn.sanity.io/images/ocl5w36p/prod5/75deee9d0674d22ee7c5771237a87b983e4b026d-533x341.jpg?w=480&auto=format&dpr=2,prod5,,3 GB,42480.7,"60,942"
238,https://cdn.sanity.io/images/ocl5w36p/prod5/ce1b6a1605f168da3e4324f0292cb3a7771ba61f-640x960.jpg?w=1280&auto=format,prod5,,3 GB,119509.3,"21,625"
239,https://cdn.sanity.io/images/ocl5w36p/prod5/d51ee1f30b395e61e0f032754410dd9c944b7c79-1720x1112.jpg?w=768&auto=format&dpr=2,prod5,,3 GB,187128.5,"13,730"
240,https://cdn.sanity.io/images/ocl5w36p/prod5/907fe9bbb58970045c581fbba8af19bd51fa0305-1400x1120.png,prod5,,3 GB,2.08 MB,"1,228"
241,https://cdn.sanity.io/images/ocl5w36p/prod5/d88e0987737d74e5e2983fa7b10cda2bf3857b22-1720x1112.jpg?w=768&auto=format&dpr=2,prod5,,3 GB,244053.8,"10,445"
242,https://cdn.sanity.io/images/ocl5w36p/prod5/d1b3281a181fa697f8a4fc3c7e648a97d74ccf1e-9504x6336.jpg,prod5,,3 GB,3.21 MB,794
243,https://cdn.sanity.io/images/ocl5w36p/prod5/73a36592498af64e3b129ecbc291ee39333b0c27-1400x1120.png,prod5,,3 GB,3.09 MB,823
244,https://cdn.sanity.io/images/ocl5w36p/prod5/a3872a318a52c7b024d08a802b802b6f2dbd773d-1400x1120.jpg,prod5,,3 GB,289577.3,"8,650"
245,https://cdn.sanity.io/images/ocl5w36p/prod5/9443001979f47f8f4838d28929280fcd1b951d54-3840x1860.jpg?w=1920&auto=format&dpr=2,prod5,,2 GB,327230.,"7,615"
246,https://cdn.sanity.io/images/ocl5w36p/prod5/c4cdeab57b08206e31a7810faf4758697cfd8351-7355x4906.jpg,prod5,,2 GB,3.90 MB,638
247,https://cdn.sanity.io/images/ocl5w36p/prod5/a1988b38531613882537fd3b976c24366f03fa07-1440x974.webp?w=1024&auto=format&dpr=2,prod5,,2 GB,116432.1,"21,342"
248,https://cdn.sanity.io/images/ocl5w36p/prod5/70a8a581d4e90af149490877409077153b7ec46b-5160x3439.jpg?w=1920&auto=format&dpr=2,prod5,,2 GB,156232.8,"15,868"
249,https://cdn.sanity.io/images/ocl5w36p/prod5/850e89df80f1b4b1955bf661c5d4103e4740645b-1751x864.jpg?w=1280&auto=format,prod5,,2 GB,86527.4,"28,600"
250,https://cdn.sanity.io/images/ocl5w36p/prod5/01209c28b78bacb4676c88a23a5b29cb3eddf11f-952x660.webp?w=480&auto=format&dpr=2,prod5,,2 GB,33899.6,"72,806"
251,https://cdn.sanity.io/images/ocl5w36p/prod5/50e07799758683e3076ce5aecc66effaf2603fe5-3840x1860.jpg?w=1024&auto=format&dpr=2,prod5,,2 GB,190502.7,"12,926"
252,https://cdn.sanity.io/images/ocl5w36p/prod5/eae5340e0b75390b80e23cb1c073764635f3d63d-3840x1860.jpg?w=480&auto=format&dpr=2,prod5,,2 GB,118308.4,"20,686"
253,https://cdn.sanity.io/images/ocl5w36p/prod5/faea1e458abc5edc270f1786859eb86d5d81911d-9486x9546.jpg,prod5,,2 GB,3.73 MB,649
254,https://cdn.sanity.io/images/ocl5w36p/prod5/4d39c7bd3069c1c01db28898dde4c0dc1d72e173-1400x960.jpg?w=480&auto=format&dpr=2,prod5,,2 GB,46282.8,"51,831"
255,https://cdn.sanity.io/images/ocl5w36p/prod5/6695d169fbd578271ba67d3181c0a5dd0560a984-1280x1760.jpg?w=480&auto=format&dpr=2,prod5,,2 GB,102513.9,"23,365"
256,https://cdn.sanity.io/files/ocl5w36p/integrateduat/1fd670afdc645eb9dbd0bb50a737a2ae556986bb.mov,integrateduat,,2 GB,3.87 MB,617
257,https://cdn.sanity.io/images/ocl5w36p/prod5/f3228f0137adedad097ef39f57b2c89348cb1a8b-3840x1860.jpg?w=1024&auto=format&dpr=2,prod5,,2 GB,135279.5,"17,627"
258,https://cdn.sanity.io/images/ocl5w36p/prod5/85264a16e1d66131757e4c6112f7b91a680b9910-4629x3772.jpg,prod5,,2 GB,2.38 MB,998
259,https://cdn.sanity.io/images/ocl5w36p/prod5/c2ec89b5f665c18706d5bcc86f1228b5d3143f72-7796x5249.jpg,prod5,,2 GB,2.59 MB,916
260,https://cdn.sanity.io/images/ocl5w36p/prod5/4ab97e0c85244d83c933bbddab75c931b194524f-7911x5276.jpg,prod5,,2 GB,3.34 MB,705
261,https://cdn.sanity.io/images/ocl5w36p/prod5/0be8e241b277909754aea1d8797a901ec6b56f53-6480x4320.jpg,prod5,,2 GB,2.07 MB,"1,134"
262,https://cdn.sanity.io/images/ocl5w36p/prod5/cc7207f2c3d1bf3fa6cd6185c1a4ee84f0361423-700x430.jpg?w=480&auto=format&dpr=2,prod5,,2 GB,52032.8,"45,206"
263,https://cdn.sanity.io/images/ocl5w36p/prod5/1d43ac935cbaeeaf060302e86c13c684b25c0e3b-9504x6336.jpg,prod5,,2 GB,4.13 MB,564
264,https://ocl5w36p.apicdn.sanity.io/v2022-10-01/data/query/prod5?query=%0A%20%20*%5B_type%20%3D%3D%20%22vivantaPage%22%20%26%26%20path%20%3D%3D%20%22%2Fhealth-check%22%5D%7B%20%22pageBody%22%3A%7B%0A%20%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20%20items%5BisHidden!%3Dtrue%5D%7B%0A%20%20%20%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20%20%20%20aesthetic-%3E%2C%0A%20%20%20%20%20%20%20%20%20%20offerPackagesList%5B%5D%7Boffer-%3E%7B%0A%20%20%20%20%20%20%20%20%20%20%20%20title%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20score%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20identifier%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20validityDates%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20thumbnail%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20description%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20memberSpecific%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20validThroughYear%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20offerType%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20rateCode%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20memberSpecific%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20%7D%7D%2C%0A%20%20%20%20%20%20%20%20%20_type%20in%20%5B%22switchCaseBlock%22%5D%20%3D%3E%20%7B%0A%20%20%20%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20%20%20%22cases%22%3Acases%5B%5D%7B%0A%20%20%20%20%20%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20item%5B%5D%7B%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20...%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20aesthetic-%3E%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20%7D%2C%0A%20%20%20%20%20%20%20%20%20%20%7D%2C%0A%20%20%20%20%20%20%20%20%7D%2C%0A%20%20%20%20%20%20%20%20%7D%2C%0A%20%20%20%20%20%20%7D%2C%0A%22footer%22%3A%20%7B%20%0A%20%20%20%22footerData%22%3A*%5B_type%3D%3D%22vivantaFooter%22%20%26%26%20path%3D%3D%22%2FfooterV1%22%5D%2C%0A%20%20%20%20%22footerDestinations%22%3A%20*%5B_type%20%3D%3D%20%22destination%22%26%26brandName%20match%20%22vivanta%22%20%26%26%20%22Vivanta%22%20in%20participatingHotels%5B%5D-%3EbrandName%5D%20%7C%20order(name%20asc)%20%7B%20%20%20%22name%22%3A%20string%3A%3Aupper(name)%2C%20%20%20%22url%22%3A%20%22%2Fdestinations%2Fhotels-in-%22%20%2B%20identifier%20%7D%2C%0A%7D%0A%20%2C%22header%22%3A%20*%5B_type%20%3D%3D%20%22vivantaHeader%22%20%26%26%20path%20%3D%3D%22%2FheaderV1%22%5D%7B%0A...%2C%0A%0AsearchData-%3E%7B%0A%20%20...%2C%0A%20%20searchTabs%5B%5D%7B%0A%20%20%20...%2C%0A%20%20%20popularItems%7B%0A%20%20%20%20...%2C%0A%20%20%20%20itemList%5B%5D-%3E%7B%0A%20%20%20%20%20%20%22name%22%3A%20select(%0A%20%20%20%20%20%20%20%20title%20%3D%3D%20null%20%3D%3E%20hotelName%2C%0A%20%20%20%20%20%20%20%20title%0A%20%20%20%20%20%20)%2C%0A%20%20%20%20%20identifier%2C%0A%20%20%20%20%20%22synxisHotelId%22%20%3A%20searchTaxonomies-%3E.synxisHotelId%2C%0A%20%20%20%20hotelAddress-%3E%2C%0A%20%20%20%20%20%20%22hotelType%22%3A%20searchTaxonomies-%3E.hotelType%2C%0A%20%20%20%20%20%20%22hotelCode%22%3A%20searchTaxonomies-%3E.hotelCode%2C%0A%20%20%20%20%20%22restaurant_identifier%22%3Aidentifier%2C%0A%20%20%20%20%20%22brand_name%22%3AbrandName%2C%0A%20%20%20%20%20%22hotel_brand_name%22%3AparticipatingHotels%5B0%5D-%3EbrandName%2C%0A%20%20%20%20%20%22hotel_identifier%22%3A%20participatingHotels%5B0%5D-%3Eidentifier%2C%0A%20%20%20%20%20%22cuisine_type%22%3A%20hotelDetailDiningPage.restaurantAvailability%5Blower(title)%20match%20%22cuisine%22%5D%5B0%5D.list%5B0%5D.item%2C%0A%20%20%20%20%20%22restaurant_city%22%3A%20hotelDetailDiningPage.restaurantAddress-%3E.city%2C%0A%20%20%20%20%20%22restaurant_country%22%3A%20hotelDetailDiningPage.restaurantAddress-%3E.country%2C%0A%20%20%20%20%7D%0A%20%20%20%7D%0A%20%20%7D%0A%7D%0A%0A%7D%2C%22appIcons%22%3A*%5B_type%20%3D%3D%20%22appIcons%22%5D%7Bkey%2C%22iconUrl%22%3A%20icon.asset-%3E.url%7D%7D&%24path=%22%2Fhealth-check%22,prod5,,2 GB,28647.4,"80,997"
265,https://cdn.sanity.io/images/ocl5w36p/prod5/deaad2e63ba254abbf13d84bf5e6ee857206d402-1400x960.jpg?w=480&auto=format&dpr=2,prod5,,2 GB,27185.9,"85,142"
266,https://cdn.sanity.io/images/ocl5w36p/prod5/7421e5a9f528f6956852d62614a16fbde1986adb-1440x974.jpg?w=480&auto=format&dpr=2,prod5,,2 GB,29612.5,"78,003"
267,https://cdn.sanity.io/images/ocl5w36p/prod5/a1ac2ae719eed0ddd776ce104305185d0cc9c83a-1400x1120.png,prod5,,2 GB,2.24 MB,"1,029"
268,https://cdn.sanity.io/images/ocl5w36p/prod5/3da1d7e159b58b99ec5381674cfdfd1c154a2aae-3840x1860.jpg?w=768&auto=format&dpr=2,prod5,,2 GB,232977.7,"9,871"
269,https://cdn.sanity.io/images/ocl5w36p/prod5/8e3775b6f4560a6945a2d17580a4f0afb1bb0d57-952x660.webp?w=480&auto=format&dpr=2,prod5,,2 GB,129461.,"17,728"
270,https://cdn.sanity.io/images/ocl5w36p/prod5/6496abb2370cb104d289726bb1884ca4ea705001-9504x6336.jpg,prod5,,2 GB,3.91 MB,587
